,date,iso3166-2,RelativeHumiditySurface,SolarRadiation,Surfacepressure,TemperatureAboveGround,Totalprecipitation,UVIndex,WindSpeed
11719,2020-09-17,DE-BE,58.155156999999996,8722978.048951,2452689.6153849997,14.967108000000053,3.3e-05,21.0,3.712937
11720,2020-09-17,DE-BW,72.455706,9271867.39762,2318368.032759,17.861297000000036,9.2e-05,22.177951999999998,3.6034839999999995
11721,2020-09-17,DE-BY,74.003602,8778812.611532,2305076.259259,16.42240800000002,0.002457,21.363193,3.248765
11722,2020-09-17,DE-HB,67.36677399999999,11983403.320513,2468274.891026,12.679916000000048,0.0,21.551282,3.5697120000000004
11723,2020-09-17,DE-HE,61.979011,11112128.613746,2375207.1678400002,14.942858999999999,7.000000000000001e-06,23.136717,4.451882
11724,2020-09-17,DE-HH,66.433964,12228590.515152,2464018.185606,12.013254000000018,0.0,19.340909,2.700947
11725,2020-09-17,DE-MV,64.681827,11541456.159403,2460112.528421,12.397833000000048,1e-05,18.726913,3.481611
11726,2020-09-17,DE-NI,66.801506,11471762.532894999,2449888.046053,12.692557000000022,7.000000000000001e-06,21.393088,3.11142
11727,2020-09-17,DE-NW,62.511168000000005,10937436.08339,2415353.297667,14.125762000000009,5e-06,23.514988,3.6433739999999997
11728,2020-09-17,DE-RP,60.704508999999995,11716910.324871,2368084.9593419996,16.647872000000064,1e-06,23.401825,4.230076
11729,2020-09-17,DE-SH,68.980475,11560524.866845,2468510.538315,11.676804000000004,0.0,17.947720999999998,3.05153
11730,2020-09-17,DE-SL,62.036311,12012921.516304,2366996.331522,17.956079000000045,0.0,24.0,5.263508
11731,2020-09-17,DE-SN,66.353047,6620122.30539,2379182.590407,14.06634900000006,0.000134,19.085314,3.6542980000000003
11732,2020-09-17,DE-ST,60.364149,8263193.038433,2432328.792939,14.233143000000041,8.9e-05,20.604634,3.546014
11733,2020-09-17,DE-TH,66.1807,8741736.755233001,2360900.2720029997,13.91754000000003,6.3e-05,21.003806,4.435131
11772,2020-09-18,DE-BB,63.137792000000005,12220940.91765,2450597.881434,11.704784000000018,0.0,19.0118,1.610952
11773,2020-09-18,DE-BE,58.590502,12170430.65035,2455530.643357,12.897833999999989,0.0,20.076923,1.875321
11774,2020-09-18,DE-BW,68.238804,12752703.663277,2317785.502138,16.22409200000004,3e-06,23.623064000000003,3.6999720000000003
11775,2020-09-18,DE-BY,64.151909,13046166.117844999,2306705.811869,13.850562000000025,7.000000000000001e-06,23.99774,3.280136
11776,2020-09-18,DE-HB,63.864583999999994,12561844.0,2464013.503205,12.331724000000065,0.0,19.628204999999998,3.384295
11777,2020-09-18,DE-HE,55.27306,13100113.587996,2372248.334568,14.17592000000002,0.0,23.950722,3.9799629999999997
11778,2020-09-18,DE-HH,66.530964,12536827.363636,2461566.609848,11.623667000000012,0.0,19.0,2.1012310000000003
11779,2020-09-18,DE-MV,71.480406,11970432.221884,2460358.598141,11.249087000000031,0.0,18.141116,1.45167
11780,2020-09-18,DE-NI,61.719719,12626397.210525999,2446061.9484650004,12.303291999999999,0.0,20.404608,2.986197
11781,2020-09-18,DE-NW,55.063836,12971686.485463,2408731.577868,14.517383999999993,0.0,23.126437,3.700193
11782,2020-09-18,DE-RP,56.70936700000001,13314999.549385,2363391.2539669997,16.117557000000033,0.0,23.999207000000002,4.476476
11783,2020-09-18,DE-SH,73.378102,12222191.252011,2465602.568141,10.897000999999989,0.0,17.636282,1.839405
11784,2020-09-18,DE-SL,56.706522,13549292.945652,2362053.908967,17.54592500000001,0.0,24.0,5.779914
11785,2020-09-18,DE-SN,58.828788,12960347.696519999,2382064.723048,11.940597000000025,0.0,21.33107,2.555406
11786,2020-09-18,DE-ST,55.755131999999996,12679239.985289,2432654.549099,12.533500000000004,0.0,20.620449,2.4987049999999997
11787,2020-09-18,DE-TH,57.238941000000004,13280740.366317999,2360462.631066,12.665287000000035,0.0,23.534253,3.5161059999999997
11826,2020-09-19,DE-BB,59.46320600000001,8651509.519709,2437010.923111,13.083696000000032,0.0,12.614361,2.430556
11827,2020-09-19,DE-BE,53.545513,8608473.895105,2441745.713287,14.443151999999998,0.0,17.790210000000002,3.147349
11828,2020-09-19,DE-BW,68.74419300000001,13059850.503697999,2308490.186214,15.568785000000048,4e-06,23.495725,1.9515619999999998
11829,2020-09-19,DE-BY,66.082251,12885599.989899,2295301.659091,13.616864000000021,2.4e-05,23.652629,2.008219
11830,2020-09-19,DE-HB,61.499626,10643233.974359,2449573.6826919997,13.629166999999995,0.0,15.769231,3.965865
11831,2020-09-19,DE-HE,52.185796,13431555.356428,2360132.950445,14.54353100000003,0.0,23.731753,2.8885419999999997
11832,2020-09-19,DE-HH,66.30069499999999,8649368.015152,2447759.6875,12.999431000000016,0.0,16.469697,2.690057
11833,2020-09-19,DE-MV,70.125394,8735792.448491,2448089.9791220003,12.05629700000003,1e-06,9.917098,1.925876
11834,2020-09-19,DE-NI,58.378902000000004,10766770.9375,2431893.814693,13.493904999999984,0.0,17.304561,3.088449
11835,2020-09-19,DE-NW,49.203241,12860117.736984,2395798.328431,16.003331000000003,0.0,22.622718,2.830303
11836,2020-09-19,DE-RP,51.60017,13281056.279651,2353303.912634,16.70712000000003,0.0,24.0,2.671169
11837,2020-09-19,DE-SH,72.725993,8206392.0828869995,2452399.025804,12.042430000000024,0.0,10.50849,2.5967119999999997
11838,2020-09-19,DE-SL,51.620109,12762000.345108999,2353542.484375,18.551800000000014,0.0,23.975543,3.147294
11839,2020-09-19,DE-SN,54.655274,9351064.311969,2368346.27621,13.360556000000031,0.0,15.644737,2.707997
11840,2020-09-19,DE-ST,52.731823999999996,8296106.249908,2418439.207521,13.506301000000008,0.0,13.953292000000001,2.5325029999999997
11841,2020-09-19,DE-TH,52.06671,11218846.433397,2347237.450285,13.543292000000008,0.0,21.066603,2.739788
11880,2020-09-20,DE-BB,59.900234999999995,9796249.294564,2428815.148883,14.58983900000004,6e-06,18.549084,2.4675849999999997
11881,2020-09-20,DE-BE,55.117716,9653329.944056,2433529.97028,15.70270800000003,2.8999999999999997e-05,18.0,3.195804
11882,2020-09-20,DE-BW,69.013088,11174688.186619,2302237.052577,16.22172000000006,6.3e-05,23.019875,1.9117970000000002
11883,2020-09-20,DE-BY,70.826092,11607326.750842,2288246.633628,14.321098000000006,0.000338,23.435284,1.8257450000000002
11884,2020-09-20,DE-HB,67.134295,11986062.858974,2443983.798077,14.025964000000045,0.0,17.551282,3.373718
11885,2020-09-20,DE-HE,54.824567,11375385.999258999,2354279.960541,14.973148000000037,0.0,21.004076,2.5549619999999997
11886,2020-09-20,DE-HH,64.910164,11928515.590909,2440943.433712,14.017804000000012,0.0,18.0,2.473075
11887,2020-09-20,DE-MV,71.714119,10762669.718683,2440478.701158,13.442716000000019,4e-06,17.689119,2.093874
11888,2020-09-20,DE-NI,64.043939,12093345.02193,2426202.8547150004,13.836460000000045,0.0,18.557676999999998,2.656466
11889,2020-09-20,DE-NW,53.522321999999996,12042729.780032001,2391838.208305,15.569885000000056,0.0,21.741041,2.441247
11890,2020-09-20,DE-RP,52.421681,9096982.868703,2348556.6573779997,16.367973000000006,0.0,22.209837,2.278839
11891,2020-09-20,DE-SH,76.970175,11129541.407507,2445707.759607,12.944371000000046,5e-06,16.954424,2.65256
11892,2020-09-20,DE-SL,50.415783000000005,8547141.65625,2349152.920516,17.224248000000046,0.0,22.309783,2.9327900000000002
11893,2020-09-20,DE-SN,59.747637,11783702.413413001,2360302.3730900004,14.508420000000058,0.0,20.555178,2.626477
11894,2020-09-20,DE-ST,55.455391000000006,11442016.863185002,2410813.687753,14.796056000000021,0.0,18.920927,2.424531
11895,2020-09-20,DE-TH,56.19355,12247062.81589,2340270.681732,14.317315000000008,0.0,20.922455,2.68592
11934,2020-09-21,DE-BB,64.786011,11646690.831534,2422847.74818,15.443666000000064,0.0,18.165453,1.9430330000000002
11935,2020-09-21,DE-BE,60.172989,11741734.335664,2427494.265734,16.602795000000015,0.0,18.0,2.438374
11936,2020-09-21,DE-BW,69.941926,10645992.890571,2302241.697539,16.78116600000004,0.000651,24.0,1.496029
11937,2020-09-21,DE-BY,73.046918,11105310.808081,2287953.768098,15.17132700000002,0.001117,23.345943,1.349245
11938,2020-09-21,DE-HB,71.902565,11635977.0,2436500.326923,14.722328000000005,0.0,16.820513000000002,1.942682
11939,2020-09-21,DE-HE,59.089507,12451593.979622,2351504.539922,15.653838000000007,0.0,22.623194,1.7596319999999999
11940,2020-09-21,DE-HH,69.88459499999999,11674058.431818,2433054.090909,14.576386000000014,0.0,17.962121,1.532481
11941,2020-09-21,DE-MV,73.06639,9992314.15925,2432647.661536,14.078104000000053,6e-06,17.033831,1.487857
11942,2020-09-21,DE-NI,68.041899,11713265.225877,2419581.146382,14.804539000000034,0.0,17.96118,1.586854
11943,2020-09-21,DE-NW,58.571994,12209101.170611,2387744.0926860003,16.115206999999998,0.0,20.868605,1.5857709999999998
11944,2020-09-21,DE-RP,54.721067000000005,12815120.078937,2346628.294129,16.452116999999987,0.0,23.714796,1.522276
11945,2020-09-21,DE-SH,77.97881,10187901.476765,2436699.7523459997,13.795672000000025,5e-06,16.209562,1.588559
11946,2020-09-21,DE-SL,53.565647,13122255.328804,2347697.898098,17.270527000000016,0.0,24.0,1.987998
11947,2020-09-21,DE-SN,65.841877,11991528.354839,2356869.895267,15.691843000000063,0.0,20.147284,2.259166
11948,2020-09-21,DE-ST,61.020141,11836025.879,2405562.820706,15.880406999999991,0.0,19.283928,1.8037619999999999
11949,2020-09-21,DE-TH,62.83751899999999,12228326.076118,2337155.745243,15.191088000000036,0.0,20.925785,1.947956
11988,2020-09-22,DE-BB,66.571308,11224135.812202001,2406495.7889779997,17.41443700000002,0.0,17.953553,1.922782
11989,2020-09-22,DE-BE,64.575786,11226724.412587,2410843.484266,18.065995000000044,0.0,18.0,2.292191
11990,2020-09-22,DE-BW,72.656814,10356046.333487,2294087.634504,17.650522000000024,0.0017649999999999999,22.385486,1.687646
11991,2020-09-22,DE-BY,76.711188,9594468.596801,2279047.995791,16.35336000000001,0.00196,21.7133,1.483275
11992,2020-09-22,DE-HB,75.368695,11239558.833333,2418942.423077,15.230613000000005,0.0,16.807692000000003,1.130288
11993,2020-09-22,DE-HE,62.375813,11523764.090033,2339722.310856,16.798997000000043,8e-06,21.691738,1.934402
11994,2020-09-22,DE-HH,73.333237,11117576.060606,2414660.445076,15.485002000000009,0.0,17.060606,1.271559
11995,2020-09-22,DE-MV,72.811898,10913625.317586,2413961.8745810003,16.15437700000001,0.0,17.110637,1.6611349999999998
11996,2020-09-22,DE-NI,71.04939399999999,11352743.094298,2403011.713268,15.483899000000065,0.0,17.522014000000002,1.210207
11997,2020-09-22,DE-NW,62.137702000000004,11949055.439486,2374402.5266509997,16.37976900000001,0.0,19.720307000000002,1.485101
11998,2020-09-22,DE-RP,56.711164000000004,11855854.273701,2335889.920865,17.633583999999985,8.2e-05,23.303848000000002,1.791984
11999,2020-09-22,DE-SH,77.131452,11007592.745755,2417505.214366,14.51813900000002,0.0,16.496425,1.3125930000000001
12000,2020-09-22,DE-SL,59.086707,11731340.820652,2337927.059103,18.032122000000015,5.1e-05,24.0,2.180684
12001,2020-09-22,DE-SN,65.36384100000001,11463169.697793,2344504.882534,17.846572000000037,0.0,19.501698,2.656257
12002,2020-09-22,DE-ST,62.452656999999995,11508454.580360001,2390033.732438,17.77339900000004,1e-06,18.521515,1.7762080000000002
12003,2020-09-22,DE-TH,67.12490600000001,11293529.845385,2325072.033896,17.153316000000018,7e-05,20.331113000000002,2.53038
12042,2020-09-23,DE-BB,66.34,9519208.315089,2393688.911624,18.539056000000016,0.000239,16.107959,1.9505810000000001
12043,2020-09-23,DE-BE,64.052155,9857892.132867,2397945.812937,19.236017000000004,8.7e-05,18.0,2.2015439999999997
12044,2020-09-23,DE-BW,77.411118,6446842.092212,2287497.6286110003,16.360824000000036,0.000588,15.889069000000001,2.7233509999999996
12045,2020-09-23,DE-BY,84.644599,4450235.963541999,2271370.411406,15.203688,0.004488000000000001,13.831787,2.1106580000000004
12046,2020-09-23,DE-HB,73.14716800000001,9350528.076923,2403907.826923,16.202672000000064,1.4000000000000001e-05,16.807692000000003,2.950481
12047,2020-09-23,DE-HE,61.716494999999995,10748656.271212,2329796.7000740003,17.628601000000003,8e-06,18.755835,3.051734
12048,2020-09-23,DE-HH,69.824464,10385264.840909,2400310.274621,16.074775000000045,1e-06,16.015152,2.075631
12049,2020-09-23,DE-MV,69.093705,10345315.164889,2400134.047318,16.915846000000045,4e-06,16.027126000000003,1.944689
12050,2020-09-23,DE-NI,69.316727,9768176.652412,2388928.3876099996,16.399500000000046,0.000195,16.143442999999998,2.560502
12051,2020-09-23,DE-NW,62.592112,9935430.473969,2361642.402243,17.36871500000001,0.000628,17.922696,3.127673
12052,2020-09-23,DE-RP,64.56565,9947156.289369,2326720.215688,17.172810000000027,0.00029,20.869892999999998,3.361493
12053,2020-09-23,DE-SH,75.981637,9284015.581546001,2401650.996425,15.687310000000025,2.5e-05,15.288651000000002,2.793041
12054,2020-09-23,DE-SL,72.370572,9700366.152174,2329659.451766,16.46202500000004,0.000516,17.910326,3.5869449999999996
12055,2020-09-23,DE-SN,71.005794,6279266.260187,2333140.540641,18.105976,0.0013050000000000002,16.040323,2.580527
12056,2020-09-23,DE-ST,60.889683999999995,10441690.142332,2378148.720669,17.985694000000024,8e-06,13.268113,2.174232
12057,2020-09-23,DE-TH,66.923636,9849468.239772,2314598.553045,17.10173500000002,2.4e-05,15.09039,3.030386
12096,2020-09-24,DE-BB,66.58780300000001,5661051.3653029995,2390807.456503,16.800792,0.0007160000000000001,12.92468,3.098861
12097,2020-09-24,DE-BE,65.079604,5168964.244755,2395349.022727,17.224038000000007,0.000519,15.377622,3.545746
12098,2020-09-24,DE-BW,77.207676,6045948.317425,2281831.0849900004,15.748069000000044,0.00924,13.923966,3.143586
12099,2020-09-24,DE-BY,80.19979000000001,5704773.770623,2267001.210017,15.272419000000014,0.006340999999999999,15.722579000000001,2.700539
12100,2020-09-24,DE-HB,66.529168,8177147.641026,2397676.051282,15.609514000000047,0.0019100000000000002,16.538462,5.2597760000000005
12101,2020-09-24,DE-HE,69.650267,8687092.615969,2324110.6985919997,15.546668000000068,0.00748,17.638755,4.651064
12102,2020-09-24,DE-HH,65.168213,8492108.083333,2394759.19697,15.597729000000015,0.001297,15.416667000000002,4.006408
12103,2020-09-24,DE-MV,68.235348,5574234.334197,2395975.5580619997,15.51057400000002,0.001,10.828711,3.186123
12104,2020-09-24,DE-NI,65.125433,8008209.697368,2382995.278509,15.534776000000022,0.003664,15.849929000000001,4.520991
12105,2020-09-24,DE-NW,66.234371,7504242.569078,2355216.778623,15.213853000000029,0.005364,16.634438,4.723235
12106,2020-09-24,DE-RP,75.727323,6089950.96787,2320376.783221,14.702183000000048,0.0074069999999999995,16.960729999999998,4.404433
12107,2020-09-24,DE-SH,68.41199,7997306.8257369995,2395549.636059,15.215193000000056,0.001598,15.285523000000001,4.898416
12108,2020-09-24,DE-SL,83.386209,4427034.111413,2323328.652174,14.106694000000005,0.0075569999999999995,16.413043,4.783616
12109,2020-09-24,DE-SN,69.738805,7042602.943972999,2330333.467317,16.755495000000053,0.00062,14.745331,3.9142099999999997
12110,2020-09-24,DE-ST,58.859652000000004,7010419.198602,2374282.807098,17.017548000000033,0.003713,15.051122,3.6528699999999996
12111,2020-09-24,DE-TH,67.568589,7839299.842530999,2310091.1465270002,16.10913199999999,0.008903,15.200285000000001,4.729874
12150,2020-09-25,DE-BB,86.926627,679173.310019,2375162.760984,13.063803000000007,0.014549000000000001,7.670349000000001,2.260052
12151,2020-09-25,DE-BE,87.465032,565326.721372,2379878.0944060003,13.105773,0.017664,9.86014,2.4466200000000002
12152,2020-09-25,DE-BW,82.109689,734735.3401939999,2269982.622544,9.28843900000004,0.004876,11.339958,4.211075
12153,2020-09-25,DE-BY,88.019477,744669.5445600001,2252243.026515,9.190720000000056,0.013438,10.488817999999998,3.3275059999999996
12154,2020-09-25,DE-HB,71.491025,3664127.701923,2386651.1955130002,12.529224000000056,0.003696,13.525641,3.8133550000000005
12155,2020-09-25,DE-HE,77.591415,3074717.5456189997,2311368.388107,10.798681000000045,0.00139,9.845498,4.261131
12156,2020-09-25,DE-HH,70.226199,3050348.089015,2383353.223485,12.823583999999983,0.0018030000000000001,12.356061,2.80262
12157,2020-09-25,DE-MV,86.672474,351491.547852,2382449.9673880003,12.469316000000049,0.016887,6.372751999999999,2.393408
12158,2020-09-25,DE-NI,71.775184,3871817.549342,2371142.332237,12.367019000000028,0.002775,11.843459,3.4523989999999998
12159,2020-09-25,DE-NW,75.260841,4905925.704136,2342661.599842,11.202431999999988,0.001594,12.401622999999999,4.408302
12160,2020-09-25,DE-RP,80.163113,3536510.484629,2308882.1511310004,9.977674000000036,0.0022489999999999997,11.221737,4.978706
12161,2020-09-25,DE-SH,76.31875699999999,1556864.732329,2385879.24017,12.283120000000054,0.002895,8.483467,3.018521
12162,2020-09-25,DE-SL,84.763847,4146179.790761,2313189.993207,9.242927000000009,0.0042,10.891304,6.253589
12163,2020-09-25,DE-SN,81.624764,1260089.522065,2313047.45851,12.659189000000026,0.010576,8.507639999999999,3.3529459999999998
12164,2020-09-25,DE-ST,76.007262,2433567.913985,2360191.757264,13.203737999999987,0.011859999999999999,9.380655,2.992652
12165,2020-09-25,DE-TH,78.152677,3194222.973418,2295456.12048,11.337491999999997,0.0036710000000000002,9.942912,3.881482
12204,2020-09-26,DE-BB,92.352115,11306.210464,2368914.6169970003,10.147743000000048,0.024186000000000003,6.923172999999999,3.812046
12205,2020-09-26,DE-BE,91.172666,3340.6386899999998,2373171.438811,10.243273000000045,0.027601,8.384615,4.209324
12206,2020-09-26,DE-BW,86.360989,292645.645856,2269043.409926,6.711810000000014,0.013322,10.131038,6.232406
12207,2020-09-26,DE-BY,89.95309,289584.550281,2248752.678872,6.483070999999995,0.011959000000000001,9.130978,4.529746
12208,2020-09-26,DE-HB,82.962925,1055092.5136219999,2387600.3205130002,11.440275999999983,0.012397,12.102564,3.279647
12209,2020-09-26,DE-HE,85.73842900000001,60148.016219000005,2308085.141997,8.62410600000004,0.013343,7.9251570000000005,3.191895
